ID,Omschrijving,Product
1510058,"Green Tree Servicing and Mortgage ( GT ) has put me in a vise. They have fraudulently billed me for a debt I do not owe, and have filed a complaint to at least XXXX credit bureau, making it impossible for me to contract with another mortgage company. At the same time, GT is refusing to apply my on-time mortgage payments until their completely-fabricated debt is paid. I have provided GT with proof that this debt is not owed. I am now half-way to the number of days, of non-applied payments, before GT can foreclose on my home. I sent these non-applied payment, on time, to GT via certified mail. 
I have owned XXXX homes and have never been late with a mortgage payment, insurance payment or taxes. I have never had the least problem with a mortgage holder before GT. On XX/XX/XXXX, XXXX XXXX sold my mortgage to GT. On XX/XX/XXXX, GT billed me for {$1300.00} with no explanation other than "" for expenses. '' I responded with a letter asking for an explanation and itemization of expenses. I got no response from GT, so I followed up with a similar letter in XX/XX/XXXX. In a letter dated XX/XX/XXXX, GT stated the amount was for insurance paid by my previous mortgage servicer. It is ridiculous to imagine that my previous servicer, XXXX, would have covered such a debt and never mention it to me. If GT is trying to use the {$1300.00} to establish an escrow account, to which I never agreed, they are ignoring my mortgage contract, which contains an escrow waiver. To supposedly substantiate their claim, that I own them {$1300.00}, GT enclosed a GT-generated spread sheet with a highlighted line. The only thing on the line was date XX/XX/XXXX, and a negative - {$1300.00}. I responded with XXXX XXXX Declarations Pages, which is incontrovertible proof of my on-time insurance payments since owning the home. In my correspondence, I referenced my mortgage contract waiver for an escrow account. GT has a copy of my contract. I sent the correspondence and Declarations Pages to GT via certified mail, as I have all my correspondences to GT. They DID receive the evidence. They NEVER acknowledged it. GT continued to bill me for {$1300.00}. Each time I received a bill, I responded that they already have proof of on-time, monthly insurance payments since owning my home. I discovered, XX/XX/XXXX, that GT filed a complaint with at least XXXX Credit Bureau, stating that I have an outstanding debt of {$1300.00}. Before this bogus complaint, my average credit score, among the XXXX major Credit Bureaus, was XXXX. Despite a lifetime of developing good credit, Green Tree 's complaint makes it impossible for me to get another mortgage company. My XX/XX/XXXX statement from GT included the legitimate XX/XX/XXXX payment amount, a fee of {$25.00} ( towards the {$1300.00} they fraudulently claim I owe ), and an illegitimate charge for my XX/XX/XXXX payment, with a late-fee added. As with all my mortgage payments, all my life, the XX/XX/XXXX payment was made on-time. On this XX/XX/XXXX statement, GT stated they are not applying my mortgage payments until I pay the {$1300.00}, or make payments towards that debt. They made this non-application retroactive to include my XX/XX/XXXX payment. In Georgia, foreclosure can occur after 120 days of non-payment of mortgage. At the time I received this XX/XX/XXXX statement, I was already half-way to the time required, before GT can foreclose. I sent the XX/XX/XXXX payment with a demand that they apply the XX/XX/XXXX and XX/XX/XXXX payments. I did not include the {$25.00}, towards the {$1300.00}, because I can not agree that I owe it. Green Tree 's practices are fraudulent, exploitive, and have done deep damage to the lives of many people. Even more disturbing, is that they seem to get away with it. Something is very wrong!",Hypotheek
1879366,"I filed chapter XXXX bankruptcy on XXXX/XXXX/14, the bankruptcy was discharged on XXXX/XXXX/2014. I included my XXXX balance of approx. {$34000.00} ; this balance was discharged. XXXX sold the loan to Seterus. I have been making monthly payments to Seterus because I want to avoid a foreclosure. However, Seterus are charging me interest and will not provide me with a statement, nor will they provide me with receipt of my payments. My payments have increased from {$300.00} to over {$400.00}. I have requested pay off statements and the balance keeps increasing. Since this loan was included and discharged in my bankruptcy they should not be charging me interest. I want a refund of all of the interest I have paid them since 2014. I want a detailed list of all of my payments and I want a pay off statement. They refuse to talk to me on the phone because they keep saying I am in bankruptcy. I keep telling them my bankruptcy is discharged and closed. I need this information so that I can sell the property and I want the interest that they have charged me to get refunded. I am not liable to pay this loan because it was discharged. They are breaking the law by charging interest on a loan that was included and discharged in bankruptcy. Please help.",Hypotheek
2193909,"I co-signed with my mother on a loan for a trailer. It was only XXXX loan at XXXX per month we have only managed to pay XXXX toward paying off the mortgage in 19 years. This mortgage company Greentree has switched their name a number of times over the years by my estimate we have paid close to XXXX XXXX, I do not see a light for my mother at the end of the tunnel, I really feel that we have been done wrong here. I feel that its my duty to say something for my mother, Thanks XXXX XXXX XXXX",Hypotheek
2286400,"On XX/XX/2015 I contacted Mortgage One to obtain a FHA mortgage with MSHDA down payment assistance. I had previously been preapproved by XXXX for XXXX but their XXXX Next down payment assistance program was suspended and I needed those funds for my down payment. Mortgage One was still utilizing the MSHDA Next Program. I contacted them and submitted my application. 
The following day XXXX contacted me and said that my DTI was too high and I would not qualify for the loan amount I wanted and I would not qualify for the MSHDA NEXT program. I provided him a schedule of my income based repayment, he said HUD nor MSHDA accepted IBR. 
I was shocked by his answer and decided to contact both HUD on Thursday XX/XX/2015 and MSHDA.I found out his information was false and contacted him.. 
XXXX still refused to budge on his decision. He emailed me stating that there are new laws coming XX/XX/XXXX and HUD will no longer be accepting income based repayment. I went online and read the new rules and they do not apply to me since I am not on deferred payment not {$0.00} due income based repayment. He told me he would contact me after his meeting the following day but I did not heard from him on the day that he stated. 
I contacted XXXX XXXX a manager for the Mortgage One location in XXXX XXXX. She was unsure of what happened and I assume she called and spoke to XXXX XXXX the manager of the office in which XXXX works and the officer on this deal. He refused to pass the loan to her office stating that they had done all the work. Which was false because I was the one that escalated the information to the MSHDA underwriter and the HUD rep. XXXX never addressed any of the false statements that XXXX ( his assistant made ) just confirmed that I would have to sell my current home, which was false. MSHDA DOWN PAYMENT ASSISTANCE only goes by the Liquid Assets, not real estate value. XXXX took a further step that neither HUD nor MSHDA required and added my property taxes on my current home, to be paid in full. Again, this was not a requirement of HUD OR MSHDA and they both were aware of my property taxes, that I was making payments on. XXXX even tried to state that property taxes are a federal tax lien, therefore they were required to be paid off before we could proceed, although XXXX at MSHDA said that was not the case ( see attached email ) XXXX and XXXX decided on their own to keep my loan to work on but continued to twist HUD rules and find ways to deny me. I had finally got fed up and told them they had everything they needed and to give me a decision. It was finally sent to the underwriter, that requested a credit supplement to get the payments on my credit report corrected. 
On XX/XX/XXXX, I received an email from XXXX XXXX stating that someone from CREDIT PLUS would contact me to get information on my student loans, I received a phone call from XXXX XXXX at XXXX, we were on the phone for 14 minutes getting everything the underwriter needed, she spoke to my loan servicer and received a XXXX repayment term on my student loans. I thought I was all set. 

I was anxious to bid on a house I had founds so On XX/XX/XXXX I called XXXX XXXX to check on the status, XXXX told me my loan was denied due to DTI ratio because they are required to use the amortizing payment 0f I ... believe about {$1600.00} although I only pay XXXX a month. He went on to say that the underwriter also took in the factor that I did not have more money saved since I do not have a mortgage payment ... but was using XXXX assistance. I asked him to send the denial letter and he did ... but the one he sent did not have a current date on it, it was the original one from the student loan error .... and not a current correct one. I file with HUD on XX/XX/XXXX and after speaking to atty, filed with CFPB.",Hypotheek
1790138,"I filed a dispute with Transunion regarding an incorrect balance owed with a creditor, XXXX, which had n't updated my payment balance. My credit score at the time was XXXX. As the dispute was resolved in my favor, an XXXX updated my balance information showing I owed them less money, I expected my credit score to improve. After filing the dispute, my credit score DROPPED XXXX POINTS. I contacted Transunion, their representative indicated they would remove the dispute mark, but the score remains the same, at XXXX!!!!! I would like to know exactly what happened to cause my score to drop XXXX points. Something does n't seem quite right here. Thank you.",Kredietregistratie
2359562,"I applied for Navy Federal Credit Union membership over the phone. As part of my application, I was read a credit report disclaimer. When I asked if this would be a hard pull or inquiry on my credit, I was told by the phone representative it would be a soft inquiry. Navy Federal performed a hard inquiry. When I received notice of the inquiry, I called Navy Federal and was told that as part of my application, I was read a disclaimer. I asked the representative to listen to the recording of my call. Upon review of the recording by back office personnel, it was determined that while I was read the disclaimer when I applied, I was also told that the inquiry would be a soft pull. Navy Federal has communicated that they will be suppressing the inquiry from my credit report and at my request, Navy Federal indicated that they will be communicating this to me in writing and that updating this with the credit bureaus can take 30 days.",Bankrekening
1571765,when I moved out of my apartment I owed the owner XXXX dollars. they took the money out of my check every pay period until they got the hole balance so every time I apply for an apartment I get denied. so I called the credit people and they said the owner was still on there. I really need that off I fax the credit people the proof that I payed it.so I really wana no can you take that off thank you.,Kredietregistratie
1971792,"I m so tire of dealing disputing with Trans union and XXXX looks they are the king of the system, it seems nobody can regulate them!, I dispute XXXX hard inquires they deleted right away,, but on XXXX XXXX then they reinstate all of them again, they suppose to let me know 5 days before they reinstate them since now I was in the middle of applying for a new loan you know. is very frustrated been in the process of been qualify then I got denied because they put back the XXXX i inquires back without letting me know why was the legal reason to do that, I need your help please..the names and addresses I circle in my attachment are not mine.Transunion and XXXX keep adding new address lately.",Kredietregistratie
1922874,"We are sick and tired when our true and lawful Attorney-in-Fact XXXX OVERSEER AND SUCCESORS, A CORPORATION SOLE ( hereinafter "" XXXX '' ) contacts BANK OF AMERICA , NATIONAL ASSOCIATION ( hereinafter "" BANA '' ), and COUNTRYWIDE HOME LOANS, INC. D/B/A BANK OF AMERICA HOME LOANS ( hereinafter "" CWHL '' ) at ( XXXX ) XXXX or ( XXXX ) XXXX about BANA and/or CWHL not complying with Federal Law when BANA and/or CWHL has never properly sent or shipped any "" NOTICE OF ASSIGNMENT, SALE, OR TRANSFER OF OWNERSHIP OF MORTGAGE LOAN '' ( hereinafter "" NOTICE '' ) ( open "" First Attachment '' ), dated XXXX XXXX, XXXX, even though BANA and/or CWHL claims that the Creditor is not BOFA MERRILL LYNCH ASSET HOLDINGS, INC.? 

XXXX constantly calls BANA and/or CWHL to produce all new "" NOTICES '' under Federal Law from the last time BANA or CWHL officially shipped a "" NOTICE '' on XXXX XXXX, XXXX. BANA and/or CWHL employees, representative, agents, and managers give XXXX the runaround, BANA and/or CWHL never responds, calls, faxes, or emails XXXX. XXXX also gets numerous amounts of Reference Numbers, Request ID Numbers, and Case Numbers, that BANK and/or CWHL never, ever addresses or properly responds too. BANA and/or CWHL hopes XXXX goes away by constantly and intentionally ignoring XXXX 'S ongoing request for BANA and/or CWHL to produce all "" NOTICES '' that took place from XXXX XXXX, XXXX to XXXX XXXX, XXXX.",Incasso
2254577,"For the sake of having my questions deemed 'Too Broad ', I would like to request the exact amount of loan to property value ratio that was used by Wells Fargo Reverse Mortgage Underwriters prior to loan origination. Using the very same FHA guidelines in terms of deciding just how much equity can be converted to cash, was there enough equity to convert to cash aka a 'Traditional Reverse Mortgage '? With an appraisal of {$300000.00} and as Wells Fargo states {$180000.00} in prior MORTGAGES and LIENS, is a Reverse Mortgage really the way to go? Let 's not forget the additonal {$34000.00} that I would have had to pull out of my own pocket, is a Reveres Mortgage right for me? And who would pay Wells Fargo titlle company Residential Mortgage ( who will be reported to the cfpb in due time ) {$35000.00} to be disbursed to XXXX ( XXXX was n't even servicing the loan and XXXX? There are basically two main reasons why a lender might sell your mortgage. The first has to do with capital. When a loan gets sold, the lender has basically sold servicing rights to the loan, which clears up credit lines and enables the lender to lend money to the other borrowers.Just look at the alleged discharge XXXX {$50000.00} line of credit that Wells Fargo has issued to the CFPB and myself. I was told that the XXXX was going into escrow to be disbursed through a line of credit so I could have peace of mind that I would n't lose my home. Refer to FHA Application page ( XXXX ) I was told I would be reveiving a Traditional HECM and I would be receiveing ADDITIONAL INCOM The line of credit was allegedly for XXXX ( notice the mis-spelling in my last name ) who reside at XXXX, Ma XXXX Are you serious? 

If I called myself a banker and pulled a stunt like that, I should be fired. The bank manager who signed off the deal should 've been prosecuted.I would like to see the original financials that presented such a positive belief in getting that Reverse Mortgage done and ( commissioned ) on XXXX XXXX, Who in their right mind truly thought that a Reverse Mortgage was right for me? A Reverese Mortgage allows seniors to ACCESS CASH ( get additional Income ) from the equity in their homes, correct? Why on earth would anybody chooose that type of mortgage for any other reason that to access cash. Or in my case, secure custody of my home with $ XXXX to be placed in escrow and disbursed in a line of credit to satisfy annual property taxes. XXXX XXXX knew full well that I was not planning on keeping my home much past 8-10 years. Although the obvious appearance of one with obvious affects from XXXX would give the impression that I may XXXX. I would like to request any documentation in which Wells Fargo used to assess my personal debt to credit ratio. I would also like to request a copy of the judgment and subsequent lien on the property from a non-real estate debt. 
If I 'm now understanding the benefits of the Reverse Mortgage, could I present a couple of traditional mortgage benefits. 
In XXXX 2010, I had XXXX and a completely up to date traditonal mortgage and as Wells Fargo has indicated, a XXXX line of credit with the XXXX. At that time I co-owned the home with my son, XXXX XXXX who still has a credit score in the XXXX could have used the XXXX to pay down some of the mortgage and RE-FI. Why a Reverse Mortgage? Myself and A co-owner with excpetional credit along with $ XXXX and Wells Fargo is going to continue to stand behind their assessment that the Reverse Mortgage was then only way to go. 

I believe that I have previously addressed lack of counseling and lender interference having played a key role in Wells Fargo pulling off the ole Reverse Mortgage $ $ Scam. 
Mortgage Fraudsters and Predatory Lenders can learn a thing or two from Wells Fargo.",Hypotheek
2314265,"I 'm XXXX today. I lost my job of 15 years back in XXXX due to a company downsize, and was thrown back into the workforce to try to start over. What a journey it has been. No one wants someone my age. So now I only work part time, with a loss of over {$1200.00} per month in income, and barely surviving. With all my bills, I do n't have the money to afford food any longer, and so I starve. My mortgage company is aware of my situation, and yet continues to charge me a late fee every month, because I am a little late in getting the payment in. And now they want to increase my monthly payment, Which I ca n't afford now, because they need a buffer on my escrow account. It 's a 30-yr fixed rate/payment, so how can they just change the payment to what ever they see fit. I think it 's time to simply walk away, and let them have their home back. It 's a hard pill to swallow at XXXX, but did my best.",Hypotheek
2348118,"Complaint against Chase ( Chase credit card ) I initiated a dispute of a charge which was processed by Chase. The charge in question was related to a reservation made with a merchant who later cancelled the reservation but never returned the funds. After contacting numerous times the merchant they continuously transferred me repeatedly to people who did not speak english and could not help. 

Chase later determined that the Charge was valid because there was no supporting documentation even though they specifically told me that they did not need to receive supporting documentation and had "" all the information needed ''. 

Without notice they sent a letter on XX/XX/XXXX informing me of their decision in a letter with supporting documentation from the merchant ( which was actually from a different reservation ). As soon as I receive the letter, I called Chase and sent in supporting documentation via fax on 4 occasions which I can confirm they received on XX/XX/XXXX XX/XX/XXXX, XX/XX/XXXX and XX/XX/XXXX all of which they never processed. 

I was specifically informed that sending the information via fax was the only way to send the documents and asked if there were other ways and told "" no ''. 

They later informed me that my residpute was denied because it was not submitted by the deadline ( which they claim was XX/XX/XXXX but had a grace period until XX/XX/XXXX ) which I was never informed of until XX/XX/XXXX. They later claimed that the deadline was in the letter which they sent me ( letter attached to this complaint for proof ). Which is a lie. I have a copy of the letter which does not have a response deadline. They claim that the deadline was XX/XX/XXXX and I was informed in the letter which was sent on XX/XX/XXXX ( which did n't include a deadline ). Needless to say a letter via mail on the XX/XX/XXXX requiring a response by the XX/XX/XXXX is unreasonable especially when it does n't even inform you of that deadline. By the time it 's received it 's likely too late to even respond. 

They claimed that it was not their responsibility to process documents once they receive them and it 's my problem that they lost documents with supporting documentation to confirm the reservation associated with the charge was cancelled with sensitive account information on 4 occasions. Additionally, I specifically called multiple times to ask for other ways to send the documents and was told that there was no other way to send them. Which was also a lie. After the deadline expired, they finally provided me with a new means of sending the documents on their website ( which they already lost 4 times before the deadline ). 

The final result of their lies, fraudulent activity and misleading information is that the deadline has expired to redispute the charge and I am now stuck paying a charge with interest because Chase lied to me about deadlines, lost documents and claims that they ca n't be held accountable for lying to their customers and that it is the fault of the customer for not catching lies. I have been financially harmed to the tune of over {$710.00} and expect that Chase will be held accountable for their actions. 

Claims : Incorrectly processed dispute Lied about deadlines. 
Lied about the contents of their letter Lost information on 4 occasions Claim it 's the customers responsibility to catch their lies The only way to file a complaint against the dispute department at Chase is to file a complaint with the dispute department which lied and misled me on multiple occasions and has informed me that lies are note their problem and had I caught their lies I would n't be in this situation.",Creditcard
2279387,"Bank of America and their cohorts have made multiple intentional misrepresentations related to this account and the associated Deed of Trust or mortgage. 
On XXXX XXXX, XXXX, Bank of America, XXXX, XXXX, and XXXX XXXX XXXX XXXX ( XXXX ) represented to me, the public in general, and XXXX in specific, the property was to be sold at public auction when, in fact, only the unsecured XXXX Deed of Trust has been sold for {$320000.00} ( according to information provided by XXXX ). It is unclear if the XXXX Deed of Trust has been sold to a XXXX, or if Bank of America and their cohorts have merely removed the unsecured mortgage account from one investment pool to another. If the latter is true, it is further evidence of a real estate, Deed of Trust, and mortgage back securities racket supported by business relationships established for profit while defrauding unsuspecting law abiding good folk and, if government funds are involved, the tax payers of the state and federal governments of the United States of America. 

41 ) Defrauding the citizens of the United States of America. 
42 ) Defrauding the citizens of the State of California. 

Since XXXX XXXX, XXXX Bank of America has represented to me there have been XXXX "" pre XXXX '' assigned as the designated single point of contact ( SPOC ) by the names of XXXX XXXX and XXXX XXXX. To my knowledge, the term "" pre XXXX '' is not a term defined in the National Mortgage Settlement ( NMS ). 

All previously mentioned resolutions are desired and mandatory.",Hypotheek
2382733,"XX/XX/2017 Certified Mail : XXXX Debt Collectors : XXXX XXXX XXXX, UT XXXX ABERTELI LAW OFFICE XXXX, XXXX, FL XXXX XXXX XXXX XXXX, NC XXXX cc : Federal Trade Commission Office of Inspector General XXXX XXXX XXXX, DC XXXX Re : Acct No. XXXX Acc # XXXX XXXX Acc # XXXX Abertelli Law Office Acc # XXXX File # XXXX NOTICE OF VERIFICATION DEBT I am writing this letter in response your Abertelli Law Office 's Demand letter on XX/XX/2017 and XXXX "" Notice of Default '' XX/XX/2017 and XX/XX/2017. In conformance to my rights under the Fair Debt Collection Practices Act ( FDCPA ), I am requesting you to provide me with a validation of the debt that you has been falsely claiming. Please note, this a not a refusal to pay, rather a statement that your claim is disputed and validation is demanded. ( 15 USC 1692g Sec. 809 ( b ) ) I do hereby request that your office provide me with complete documentation to verify that I owe the said debt and have any legal obligation to pay you. 

Please provide me with the following : 1. Agreement with the creditor that authorizes you to collect on this alleged debt 2. Identify the original creditor and address 3. The agreement bearing my signature stating that I have agreed to assume the debt 4. Valid copies of the debt agreement stating the amount of the debt and interest charges 5. Proof that the Statute of Limitations has not expired 6. Complete payment history on this account along with an accounting of all additional charges being assessed 7. Commission for debt collector if collection efforts are successful. 
8. Any insurance claims been made by any creditor regarding this account. 
9. Any Judgments obtained by any creditor regarding this account 10. Show me that you are licensed to collect in my state ; and 11. Your license numbers and Registered Agent If your office fails to reply to this debt validation letter within 30 days from the date of your receipt, all instances related to this account must be immediately deleted and completely removed from my credit file. Moreover, all future attempts to collect on the said debt must be ceased. 
Your non-compliance with my request will also be construed as an absolute waiver of all claims to enforce the debt against me and your implied agreement to compensate me for court costs and attorney fees if I am forced to bring this matter before a judge. 


XXXX Patient Legal agent XXXX XXXX, Fl XXXX XXXX Email : XXXX",Incasso
2075090,"I recently applied and was instantly approved ( XXXX/XXXX/2016 ) for the American Express Platinum card through an open online application offering XXXX bonus Membership Rewards points after spending {$3000.00} in the first 3 months. Upon receiving the card, I promptly completed the required spend and waited for the bonus to be awarded. When I had not received the bonus, I proactively called in to verify that all requirements had been met, and I was assured by the phone representative that indeed the requirements had been met and that the bonus would be awarded within a few days. So, I waited a few more days and I was awarded the XXXX bonus points exactly as the rep confirmed. However, on XXXX XXXX, 2016 ( exactly 3 months and 1 day after activating the card thereby initiating the 3 month time clock for the required spend ), AMEX quietly removed the XXXX bonus points from my account without any warning whatsoever. After calling the number on the back of the card to inquire about the situation, I quickly realized that the company 's phone representatives were completely clueless as to why the points had been removed from my account. So, after some brief internet searches, I was able to find that this same issue had happened to numerous consumers who like myself had applied for the card under the same offer and also had their bonus award removed. The general consensus seemed to be that AMEX was claiming that myself as well as many others who had signed up for this {$450.00} annual fee card were in violation of the terms and conditions of the offer. It seems that the offer was not meant to be available to the general public, but had been mistakenly put up online and many people had taken advantage of this lucrative offer. I understand that AMEX went to their fine print T & C 's looking for a way out of awarding the bonus and decided that they could retroactively remove the bonus after the 3 month initial spend requirement deadline had passed. 
OK - so AMEX accidentally posts a link to an offer that they never intended to go public, but they go ahead and approve the card application, collect the annual fee, then after the consumer completes the requirements for the bonus they both VERBALLY CONFIRM and go forward with AWARDING the bonus, this seems to be a direct indication to the consumer that ALL REQUIREMENTS HAVE INDEED BEEN MET. Then exactly one day after that period has passed, the company retroactively retracts those points claiming a violation of T & C 's? So should n't I also have the right to retroactively and unilaterally decide to retract my {$450.00} annual fee from the company? My point is not whether on not the T & C 's were violated, but that by VERBALLY CONFIRMING and then AWARDING the points to the consumers accused of T & C violations American Express ACKNOWLEDGED that all requirements had been met. Then by waiting to redact the points from those members ' accounts until after the 3 month initial period had passed, they effectively prevented consumers from being able to meet the said requirements prior to the deadline. I consider this to be highly deceptive marketing practice, and being a long-time AMEX customer, this is a very disappointing response to an error that occurred wholly on their side by inadvertently releasing the offer to the public. If AMEX feels that it is completely within their rights to intentionally wait until the period had passed to do a "" chargeback '' on the consumers who bolster their bottom line, it should also be well within our rights as consumers to perform a "" chargeback '' on the {$450.00} annual fee we each paid to apply for this card. 
AMEX should be held accountable for this action, and forced to offer consumers either a refund of their annual fee or an additional 3 months to complete the requirements. This is the United States not XXXX, right? Maybe they should rename the company the XXXX XXXX",Creditcard
1846408,"XXXX XXXX XXXX, received debt consolidation loan at XXXX % to payoff high interest loans. One of those high interest loans was to Navy Federal Credit Union ( NFCU ). I had XXXX write NFCU a check for {$32000.00}. On about XXXX XXXX XXXX, I noticed an unusually large amount still in my account. It appeared NFCU has not cashed their check for {$32000.00}. I called NFCU to see what the issue was. The rep stated NFCU returned the check because of an endorsement issue but they have fixed the issue and will apply the check towards the balance. The rep stated I would be getting a letter stating the check was returned but ignore it because they fixed the issue. I checked the next day and just like NFCU stated, check # XXXX for {$32000.00} to NFCU was cashed then returned. I checked NFCU website to confirm it was applied towards the payoff balance -- it was. I did the checks for the mid-month income XXXX XXXX XXXX because the next week I would be in XXXX done. I wrote the final check for {$97.00} to NFCU. Came home celebrated the holidays. Saw a large amount in my account when I was doing end-of-month checks. XXXX XXXX XXXX, I called XXXX and told them about the letter I received from NFCU. The XXXX rep stated NFCU still has the check. I checked NFCU website -- It stated the loan was paid off in full. That meant that XXXX must have credited my account instead of debiting my account or they have not posted it yet or whatever. I transferred a large amount to the saving account because they are connected. So XXXX can claim the money anytime they wanted. On XXXX XXXX XXXX, I received confirmation the loan at NFCU was paid off. Presently, forgot about the whole situation, that is why I take a lot of notes. So when XXXX take the money or call me about it, I know why. On XXXX XXXX XXXX, I tried to withdrawn {$100.00} from my NFCU account. I could not. I assumed it was because of the reported fraud. I went home to pick up brochures for a campaign and out of the blue NFCU calls me talking very fast. Basically telling me I owe them some money for some reason, and asking how do I want to pay. On XXXX XXXX XXXX, I called NFCU to get the particulars. The phone kept transferring me so I waited for the NFCU to call me back at XXXX as the rep stated because she did not have all the information, it was just dropped on her desk. I did not like that NFCU 's first inclination was to take all my money when it was so easy to see that I pay my bills on time. I have not been late on a payment to any organization for at least the last 12 years and have very good credit.",Consumentenkrediet
2219844,"We bought a home in XXXX 2011 and got a landline number from XXXX. Apparently the number previously belonged to someone else, because for the last 5+ years we have received dozens of calls from various debt collection agencies asking for a XXXX XXXX . We do n't know anyone named XXXX XXXX, and we always tell the caller this and request that they do not call our number again. 

What would prevent one debt collector from simply re-selling the debt portfolio to another agency, with our phone number still attached to a debt for XXXX XXXX? How can we ensure that our phone number is divorced from this unrelated debt?",Incasso
2232260,"In Case Number number : XXXX, the CFPB has the authority to do the following when presented with clear and blatant facts of violations by SunTrust Mortgage. The CFPB was directed by the Office of Inspector General of the FHFA to investigate, but did nothing with the CFPB oversight authority. 
"" CFPB may bring administrative enforcement proceedings or civil actions in federal district court or state court. The Bureau can obtain 'any appropriate legal or equitable relief with respect to a violation of [ f ] ederal consumer financial law, '' including, but not limited to the following : Rescission or reformation of contracts Refund of money or return of real property Restitution Disgorgement or compensation for unjust enrichment Payment of damages or other monetary relief Public notification regarding the violation Limits on the activities or functions of the person against whom the action is brought Civil monetary penalties ( which can go either to victims or to financial education ) It is also possible hat the CFPB will seek significant fines in its enforcement actions. The penalties that the Bureau may seek are also significant. The CFPB can seek to impose civil penalties of ( a ) up to {$5000.00} per day for the violation of a rule imposed by the Bureau, ( b ) up to {$25000.00} per day for the reckless violation of a federal consumer protection law, and ( c ) up to {>= $1,000,000} per day for a knowing violation of a federal consumer financial law or regulation.",Hypotheek
1405647,"Santander had picked up my vehicle as a repossession due to non-payment. Within XXXX hours, I had picked my vehicle back up, paid all applicable fees to have It released to me and have not had any problems since. To date, the company still shows the account as charged off and rarely updates the balance due. I pay my regular note each month and they are still reporting as a charge off. According to the definition, a charge off is considered uncollectable debt. My biggest concern is that it should show an updated status versus charge off. Also, the lender may have written this debt off but collected the credits at year-end that came with the write off. Is n't this double jeopardy, especially if I have the vehicle and am still making payments?",Consumentenkrediet
2021949,"I contracted with XXXX in XXXX for mortgage for 30 yrs, in XXXX XXXX, they sold my loan to freedom mortgage in SC. freedom contacted me and told me that I need flood insurance. my contract with XXXX included a flood certificate which said I am not in a flood zone. freedom will not accept this document so I have spend weeks trying to get this resolved. 
they will add flood insurance 45 days from first letter if I do n't get flood insurance and I feel totally XXXX. I did not ask for an ; y of this and have a perfectly good document. I want to file claims against XXXX companies.",Hypotheek
2382473,This bank is actively charging people for overdrafts when the account balance was never negative. The branch manager hides in her office and refuses to speak with customers. The branch manager also routinely refuses to provide contact information to others in the company to register a complaint. US Bank is proving to be a dishonest and corrupt organization. The personal banker went so far as to make the statement that it is not a crime for the bank to clear items in an order that would generate overdraft fees.,Bankrekening
1673108,"I received a letter from my mortgage company, RoundPoint mortgage, XXXX XXXX, 2015 alerting me that I did not have adequate flood insurance coverage and would need to raise my coverage to {$250000.00}. I promptly called RoundPoint 's insurance department and spoke to XXXX. I explained that I had just gone through this same issue with XXXX XXXX at RoundPoint in XXXX of this year, and the {$190000.00} worth of coverage that I carry on my building is sufficient to cover the replacement of the building. XXXX reviewed my file and said that he would need a form from my insurance agent stating the coverage that I have is sufficient and all would be taken care of. He said that he would contact my agent the next morning to get what he needed. I also contacted my agent, XXXX XXXX at XXXX XXXX XXXX, and on XXXX XXXX, 2015 she confirmed that she faxed over a copy of my flood insurance renewal XXXX page, and renewal application listing the replacement cost to RoundPoint and the issue should be resolved in 24-48 hours after RoundPoint processed the information. I then get another letter dated XXXX XXXX, 2015 again telling me I do not have sufficient flood coverage and will need to raise my policy to {$250000.00}. I spoke to XXXX in the RoundPoint insurance department on XXXX XXXX, 2015. He told me that they had received the information from my insurance agent and that my coverage amount was only {$130000.00} and would need to be raised to {$190000.00} to cover the cost of replacement on my building. He also indicated that they overpaid the premium on my flood policy. This information did not seem correct, as my flood coverage was always {$190000.00} and it did not make sense that it was lowered, but I said I would check with my insurance agent and if it was only {$130000.00} I would have it raised to {$190000.00}. XXXX also said that he needed to check on the overpayment and would get back to me. As seems usual for RoundPoint I did not hear back from XXXX as promised. On XXXX XXXX, 2015 I again contacted XXXX to confirm the amount of my flood coverage and to find out about the overpayment XXXX mentioned. XXXX confirmed that my flood coverage is {$190000.00} and that it was possible the {$130000.00} was a typo on the part of the mortgage company. She also confirmed that there was no overpayment of my flood premium, the payment amount that XXXX quoted was for the hazard insurance policy, not the flood. I then called Roundpoint back and this time spoke first to XXXX, then to his supervisor XXXX. XXXX then tried to convince me that {$250000.00} of coverage was required because of my loan amount, to which I explained to her that my loan amount has nothing to do with the amount of flood coverage required. Flood insurance does not payout any more than what the building is worth no matter how muck flood coverage I have and my loan amount was to purchase land as well as the building and as a mortgage professional she should know that. As such, the {$190000.00} worth of coverage that I carry is the correct amount needed to replace the building. She then tried to backtrack and stated that there are instances where less than {$250000.00} of coverage are sufficient and my house is XXXX of those cases. She also confirmed that my flood policy was for {$190000.00} and that was sufficient. At this point it was my understanding that this issue was resolved. Then I received a letter from RoundPoint dated XXXX XXXX, 2015 alerting me that they had forced placed {$58000.00} worth of coverage on my dwelling for an additional {$430.00} per month.",Hypotheek
