ID,Datum_ontvangst,Product,Omschrijving,Antwoord_bedrijf
2067812,2024-08-17,Incasso,"I have been contacted by EGS Financial for a debt I owe to XXXX Bank. On XXXX XXXX, 2016 they contacted me six times from a different number each time. I will list the numbers below and the times that they called. At XXXX I was able to take the call and spoke with a representative. I asked her if they have mailed a letter for debt verification. She stated that they e-mailed me, I advised that I have never received an e-mail in my inbox nor my junk mail. I advised her that they are supposed to mail a letter and they are not supposed to be contacting me on my cell phone but my home phone. Also, I advised that calling me more than twice a day is harassment. I advised them to stop contacting me. The representative was very rude and hateful also. 
The numbers that they have called me fron is XXXX at XXXX XXXX at XXXX XXXX at XXXX XXXX at XXXX XXXX at XXXX XXXX at XXXX",Closed with explanation
1349175,2023-04-27,Incasso,This took place in 2010 when I first moved to Arizona. I was playing with stepsister at pizza party climbing in XXXX gym and broke a few ribs. The emergency room Dr. never informed me I guess he did not except my insurance. So they could n't get money from me the XXXX time around when it was XXXX they sell it to another collection place and they want XXXX I live on a fixed income XXXX mo. how can I pay,Closed with explanation
2412885,2025-04-01,Incasso,Collecting dept that I do not have knowledge of never receive a letter or phone call for this company I just now saw them on My credit report do n't have any knowledge with this,Closed with explanation
1543923,2023-08-30,Incasso,"A Credit Card with XXXX showed up on my credit, I do not remember ever having this credit card. They have charged it off on my credit report and I recently disputed it. They have now turned it over to Midland Funding LLC and is now showing up on my credit report as both XXXX and Midland Funding LLC. The credit report is showing the last payment made to XXXX was back in XXXX of 2010.",Closed with explanation
2351166,2025-02-19,Incasso,"XXXX broke their "" contract '' with me. They would not give me a copy of their contract. I made an audio recording of our agreement and when I played it back, it did not agree with their recent comments. 
They would not send me a copy of the "" contract ''. Their installer came to my home and installed a new modem. Under the "" in place '' agreement, till the end of agreement, I was under free modem, till the contract ran out. They broke contract. Also, their installer stole one of my personal units. Value+ {$160.00}. XXXX did NOT want to hear any of my complaints, only wanted money.",Closed with explanation
1799339,2024-02-23,Incasso,"This company has called me over 20 times leaving messages that my social security is linked to an account and all my employers will be notified and will collect from them. I filed bankruptcy 2 years ago. The women stated my old account and I told her it was wrong. immediately she snapped back and said "" what 's wrong ''. I asked the year of the account and she was rude and interrupting me. and said well I have your social security number so good luck to you. I called back to speak to a manager and the same women immediately picked up and said "" you ai n't wasting anybody 's time ''. I called back from a different number to get a manager and a male picked up. I tried to probe for information so I asked for a mailing address to make a payment. He asked for my phone number, I told him that my phone number was n't linked to that account. he then asked for my SS and I told him I 'd rather not give it over the phone. I asked him to search me by name. he found my "" account '' and I asked him what year it was from. All of the sudden the phone and the systems were down. I told him that I filed for bankruptcy and that they needed to stop calling. He said "" you were lying then! '' you know what bye.",Closed with explanation
2189614,2024-11-01,Incasso,Ive asked numerous times for this debt to be validated and for copies of any and all documents they claim they have with my signature and im denied.,Closed with explanation
2328242,2025-02-05,Incasso,"From XXXX XXXX to XXXX XXXX, Convergent Outsourcing , Inc. phoned me four days in a row ( one call each day ) looking to collect the money I owe XXXX. The 4th time I told the caller that what they did is illegal. She responded by saying "" I do n't know anything about that ''. I tell them that I am on public assistance.",Closed with explanation
1347398,2023-04-26,Incasso,"RE : CFPB Complaint # XXXX : Dear CFPB, I tried to dispute the Law Office of XXXX XXXX XXXX 's response regarding my complaint to your office online yesterday, but when I clicked on "" submit, '' at the end of the CFPB dispute form, the computer froze, & I could not get the information to go through. 

Please tell the Chief Compliance Officer of the Law Office of XXXX XXXX XXXX that I am disputing his response to my complaint. XXXX of the corporate office ( of XXXX XXXX XXXX ) found my account number right away, at XXXX PDT on XXXX. The account number is : XXXX 

XXXX said, however, that XXXX XXXX XXXX does not handle debt release letters. XXXX then referred me to XXXX XXXX XXXX XXXX. XXXX XXXX XXXX XXXX. told me, at XXXX PDT on XX/XX/XXXX, that my credit card debt had indeed been "" repaid in full, in XX/XX/XXXX. '' XXXX XXXX XXXX XXXX. said they do not handle release letters either, though, and referred me to XXXX. I contacted XXXX, and was told they had merged with XXXX XXXX XXXX. I then contacted XXXX, in XXXX, CO, via email from their website, at XXXX PDT on XX/XX/XXXX, giving them my account number, and requesting a debt release letter. I also requested that they notify the credit reporting bureaus that my debt had been repaid in full. 

XXXX can be reached at:XXXX XXXX XXXX XXXX XXXX XXXX, XXXX XXXX CO XXXX. Their email address is : XXXXXXXXXXXX. 

I received an automated response back from XXXX XXXX XXXX, at XXXX XXXX on XX/XX/XXXX, saying they would get back to me "" in 2-3 days. '' I never heard anything back from them. I noticed that the motto for XXXX was the same as that found on XXXX XXXX 's website, "" Delivering the Fair Square Promise. "" I am not contacting XXXX XXXX 's office via telephone again. XXXX at the corporate office was very nice and helpful, but unfortunately, some of their other employees are very difficult to deal with ; some of them are downright horrible, in fact. 

I was harassed, both at work and at home, by XXXX XXXX 's office in XX/XX/XXXX and XX/XX/XXXX. They threatened to garnish my wages if I did not comply with their request for immediate monthly payments. 

XXXX 's office even contacted my former husband, trying to get some of my personal information. My former spouse refused to give them any information. He told me later that day, "" someone from the XXXX XXXX XXXX school of acting called for you today! "" In my haste to get off my company phone and back to work, I made verbal payment arrangements of $ 100.00/month with XXXX 's office. Unfortunately, and very unwisely, I gave XXXX 's office my bank account number, so the payments could be deducted automatically from my account. 

XXXX 's office did not just take {$100.00} that XXXX month, however. They took {$360.00} out of my account on XX/XX/XXXX. They then took XXXX additional withdrawals out of my account, completely cleaning me out. ( I can get proof of all XXXX withdrawals. ) This, in turn, caused several checks to bounce, which caused hefty bank fees. 
My old credit card debt was actually repaid XXXX times over. 

My brother-in-law and I met with a bank officer in XX/XX/XXXX, and I filed a claim with the bank. It was denied, however, as the bank 's loss prevention dept. said that I had a "" verbal agreement '' with XXXX 's office. 

I learned a very painful lesson in XX/XX/XXXX. I should have pursued legal action at the time against XXXX 's office, but life ended up getting in the way. I worked a lot of overtime at the office ; in addition, my mom became quite ill. 

Now, First Nat'l Collection Bureau and XXXX are both trying to collect on the same old credit card debt that I repaid in full to XXXX. I need CFPB 's advice and assistance. Thank you very much.",Closed with explanation
2380931,2025-03-11,Incasso,The collection agency agreed to remove this from my credit report,Closed with explanation
1625014,2023-10-26,Incasso,"There is a 'collections ' open under my credit report with name AFNI and original creditor - XXXX XXXX for {$250.00}. 
I have no idea why is this amount pending under my name and what I need to do to get rid of it from my credit report. I never had this account and I do not owe XXXX anything.",Closed with explanation
2204915,2024-11-11,Incasso,"This complaint is regarding an inaccuracy on my credit report. I have sent Collection Bureau of A ( 2 ) certified letters requesting viable evidence bearing my signature that I owe this debt. They have ignored my request and failed to respond. They have also violated federal law, by not properly investigating my complaint with in the required timeframe, and I have evidence of such, via certified mail receipts, they must now remove the item. They have also failed to mark my credit report that this debt is being disputed by consumer which is another violation of the Federal Law. I believe they have acted in bad faith, and have not complied with the FTC ( see 15 USC 41, et seq. ),.",Closed
1978002,2024-06-21,Incasso,"XXXX fraudulent accounts opened at some point then abandoned XX/XX/XXXX/XX/XX/XXXX by person committing identity theft. Accounts were not discovered until 2016 when looking at credit report. No collection attempts were ever made to me through mail or by phone. When contacted company I was forwarded to various collection companies who all said they did not hold the debt anymore. Company representatives were extremely hostile and demanded I pay, while refusing to furnish any information regarding the accounts. Filed identity theft complaint with company to discharge the debt and was denied. Filed complaint with various credit reporting agencies. Some agencies deleted the debt but then it would reappear under another collection company.",Closed with explanation
1527957,2023-08-20,Incasso,"I have never receive any mails or phone calls from this company to inform me I have medical bills, and they report me without telling me I have debt or even try to collect bills! and I even have never receive original bill from hospital!!!! how could you report a person without letting she know she get debt!!! 
and the bills are just less than {$100.00}!!!",Closed with explanation
2144264,2024-10-03,Incasso,"I got a call at my place of business, she did n't tell me her name only where she was from. When she asked if I would take the settlement, I said I could n't and I could pay a certain amount a month she began to harass me saying they wo n't accept my offer, they only will accept if I take the settlement amount. I informed her I have too many medical and other bills I am paying at the moment, and I have no other choice. She then proceeded to tell me I have a full time job, and that none of my other bills were important or even existed. She than harrassed me stating she would make sure I 'll never be able to rent a place ever again, and that she will submit my claim as "" denial of payment '' when I tried to start and make a payment right then, just because I could n't make all of it at that exact moment.She used obscene language and threatened to make my life XXXX for not paying the entire amount. I was at work, this was in front of my boss and my coworkers. It was completely rude, and she had no right to call me at my place of business and speak to me the way she did.",Closed with explanation
1511208,2023-08-10,Incasso,"Frequent phone calls, multiple times a day/week. I have gone to their website and submitted a request XXXX ) to be contacted via writing ONLY. I have done this about XXXX times. I have yet to recieve anything in writing from them since my request. The frequent phone calls are disrupting my work.",Closed with explanation
2153655,2024-10-10,Incasso,"There is a remark on my business credit file from this company. It is unknown to me, I would like full validation. I did go through some financial hardships but that was more than 7 years ago and nothing should be listed on the credit file at all. Please help me as I requested",Closed with explanation
1908000,2024-05-03,Incasso,"In XXXX of XXXX your agency completed an investigation and entered into a Consent Judgment with Ocwen Financial Corporation and Ocwen Loan Servicing , LLC for unlawful conduct related to loan servicing and foreclosure processing.The purpose of this communication is to alert you to the fact that Ocwen has, to the best of my knowledge and belief, violated that agreement pertaining to one of the most significant restrictions in that agreement, i.e. : submitting forged documents in a judicial foreclosure proceeding. 

The history of our case is lengthy and not necessary to detail at this time other than there have been three attempts to foreclose on our home since XXXX and all have failed due to submission or public recording of a plethora of fraudulent and/or forged documents. 

The most recent attempt to foreclose was filed on XXXX XXXX, XXXX which contained exhibits and documents supplied by Ocwen as the loan servicer. Among the exhibits was an XXXX to the Note which had not previously appeared in the preceding foreclosure filed in XXXX nor did it surface in a Chapter XXXX bankruptcy filed previous to the XXXX foreclosure action. 

Despite Ocwen 's assurance to your agency ( as well as all of the Attorneys General listed in the Consent Judgment ) that they would refrain from using fraudulent or forged documents in foreclosure proceedings, Ocwen included this ( undated ) Allonge to the Note in this third foreclosure filing even though there should have been historical records available to them to verify the validity of the initials of XXXX XXXX Option One, on this very important document. My own diligent research uncovered what I believed to be XXXX XXXX actual initials and handwriting derived from her very own mortgage documents. I hired a handwriting expert to compare the initials on the XXXX to actual mortgage documents of XXXX XXXX and the conclusion was that it was not the same individual. Once I supplied this information to my attorney and he in turn supplied it to counsel for the Plaintiff ( XXXX XXXX ) just prior to trial, Plaintiff mysteriously and suddenly withdrew their complaint and counsel for Plaintiff also quickly withdrew their representation of Plaintiff. 

In addition to recording a forged/fraudulent document in a court proceeding, Ocwen continues to harass us by mail in attempt to collect a debt that was categorized in default at the time they ( or their predecessors ) obtained the account.",Closed with explanation
1591918,2023-10-04,Incasso,"I have tried repeatedly to prove the debt is not mine. I do n't know if someone with the same name or close to the same name as me used this service or what. I am not the responsible party for this debt. In fact, it is the only open debt on my credit report. I do n't know what else to do. I have all my debt paid and I refuse to pay for something that is not mine and it 's the only thing hindering my report. This is not my debt. Please help.",Closed
1297344,2023-03-24,Incasso,"XXXX ( XXXX XXXX XXXX Calls me everyday looking for someone else, i have asked them XXXX times to stop calling me and they continue calling me.",Closed with explanation
1593790,2023-10-05,Incasso,I have requested a validation of debt from XXXX XXXX with no response. I also requested a Affidavit of Fraud from this collection company with no response. This company as placed a Restraint on my account so I ca n't access to my money since XXXX 2015. I recently received a notice stating that they have removed all the money in my account. I never provided to this company my account information I do n't know how they get my information. I truly believe that this is illegal and unconstitutional. Please help me to get this issue resolve.,Closed with explanation
2308100,2025-01-24,Incasso,Received a call from XXXX indicating I owed a credit card bill to Capital One from 2001. My niece also received a call from them asking about my whereabouts. My niece would have been a XXXX in 2001 and would know nothing about a credit card in my name. I asked to receive something in writing from them about this account and he refused to send me anything. He further stated that he was going to send this back to the lender as a refusal on my part.,Closed with explanation
2315130,2025-01-27,Incasso,"I received a call today from this lady I believe her name was XXXX. She made me feel extremely inadequate like i was a liar and that I had no rights. We first spoke XX/XX/XXXX and set up a payment arrangement to get this debt payed off. I told her that {$450.00} a month was all that we could afford and that I would try, key word try, and get something to her when I received my tax return XX/XX/XXXX. We were contacted by this lady again when she called XX/XX/XXXX to ask for a larger sum of money. I told her we had to take care of a bug infestation in our home ( bed bugs ) and that I would not be able to give her more than the promised monthly {$450.00} that we had agreed upon at the XX/XX/XXXX. She told me that would not be enough and said that she would be making a judgment against me. XX/XX/XXXX she called and stated that I had done nothing about my collection debt and that this is all my fault that we are where we are. She stated that I could have come up with money to pay this debt and that I needed to come up with {$2800.00} within a week and {$650.00} a month so that they would stop the judgement. I told her that was not possible and that is what I was trying to do back XX/XX/XXXX. If she had given me the 5 months between XX/XX/XXXX and XX/XX/XXXX to come up with the {$2800.00} that it would not have been a problem but that last time I spoke to her she made it seem like a lower payment was not an option. This most recent time she called me this morning XX/XX/XXXX she stated that I stuck my head in the sand hoping this would go away. That I never spoke to my husband about any of the decisions and kept him in the dark when I had not. She called me irresponsible and selfish to quit my job to be home with my kids. She told me that I am the one that has been unresponsive when it comes to working with them. She told me that I have until XX/XX/XXXX to come up with something and she does n't care if it means that I ca n't buy food or pay my mortgage because I am at fault and was not willing to work anything out with her, when I tried working something out with her since XX/XX/XXXX. I told her as a consumer XX/XX/XXXX that she is not allowed to contact me any longer and that I had felt attacked and she still proceeded to contact me. She called me a liar and told me that my sob story will not do me any good and that she really hopes that I have to go back to work because of this and that again I was irresponsible and selfish to quit to begin with.",Closed with explanation
1724987,2024-01-02,Incasso,Aargon Collection Agency reported a debt to my credit report without ever contacting me about the debt. The original Creditor is Missouri XXXX and it has been over five years since I have lived in Missouri. This company never sent me verification of the debt or allowed me to dispute it.,Closed
2237537,2024-12-07,Incasso,"The collection firm is Nelson & Kennard operating out of XXXX, CA. 

I initially discovered something was wrong when I logged in to my bank account and discovered that my balances for checking and savings were zero. Upon looking at my transaction history, I discovered that my entire balance on both accounts had been taken out on a legal order. 

Upon contacting my bank, I was given a phone number which led me to the aforementioned firm above. They told me that I owed a debt of around XXXX XXXX dollars to XXXX for a car purchased back in 2004. I am only XXXX XXXX XXXX and would have been XXXX at the time this vehicle was purchased. I tried to explain this to the firm and they asked me to send them images of my driver 's license, social security card, and to write my signature five times. I did all of this and they still told me that I would have to wait for a fraud packet to be mailed out to my house so that I could fill it out and mail it back before they could take the "" next steps. '' I do n't understand how they could have pulled all of my money out of checkings and savings for a debt that I have clearly proven that I could not have even accrued. I do share a similar name to my biological father, who left my family when I was young and has been known to try and use my name in the past ; with the only difference being that I have XXXX as my suffix. I do n't see how it is even legal for this firm to have withdrawn all of my money without even notifying me of it first. 

On top of that, I still have bills due that I am now unable to pay because of this debt that is not mine. My account balance has already been thrown in the negative and on top of that, the firm also appears to have charged a non-refundable {$120.00} legal fee which is absurd. There is no reason for me to not be able to get that fee back when this is not a debt that is mine.",Closed with explanation
2134487,2024-09-27,Incasso,"This is the XXXX complaint I file against XXXX XXXX XXXX with the CFPB for this debt to no avail. Approx. 6 months ago I walked into an XXXX XXXX XXXX store and entered into a contract for bundled cable service, home telephone service, and cellular service. I purchased an XXXX XXXX on a "" buy one get one free deal '' as well. I sent one cell phone to my elderly mother in XXXX, whose cell phone bill I pay and whose service was included in my bundle of services. XXXX XXXX XXXX delivered my Mom 's cell phone almost 2 weeks after I purchased it bc they initially delivered it to the wrong address so my elderly Mom was without a cell phone for almost 2 weeks. Then XXXX XXXX XXXX told me they could n't provide the cable service I paid for and that the remaining services would cost me a lot more money per month because it was the bundling of services that qualified me for substantial discounts. The discounts were no longer available to me bc they could n't provide cable service. They also told me that I could cancel the contract altogether but that I had to return both iPhones within 3 days. I explained that my Mom would have to mail me the phone from XXXX so they agreed to extend the time within which I could return the phones and cancel the contract completely by ten ( 10 ) days because their records verified that it was their error in offering me the bundled services in the first place and for the late delivery of my Mom 's cell phone and the time it would take to have her return it to me from XXXX so I could return it to the store in XXXX. I returned both phones and canceled the contract in its entirety timely. Then the bills started coming. I spent countless hours on the phone with various reps who assured me the collections bills would stop because they were able to verify all of the errors and the issues that I described above. I repeatedly asked for a letter or email confirming they would stop collecting on this account. Each time I was told they could not provide documentation but that their collection dept was made aware - the account reconciled and properly closed out, and that I own them nothing. The collections bills kept coming. I filed a complaint with the CFPB. I never received a response from XXXX XXXX XXXX or the CFPB except the confirmation email that my complaint was submitted. Now XXXX XXXX XXXX has submitted me to an outside collection agency, Diversified Consultants, trying to collect on this bill. More importantly, they are ruining my credit score my submitting this fraudulent account to the major CRAs as a non paid account. I am at my wits ' end as to how to defend myself against this matter especially given that XXXX XXXX XXXX seems to hold all the cards - they breached the contract - have possession of the returned iPhones - never provided cable, cellular, or home telephone services, and are harassing me for money that I do not owe them and threatening to ruin my credit with collections tactics. Please help me. What do I do? Can we obligate their corporate office, their XXXX XXXX XXXX XXXX location and/or this collection agency to hand over all customer service notes and proof of return of the phones? It 's patently unfair, deceptive, and it must be illegal for them to do this. I literally have zero recourse against their actions except to file, for a XXXX time, a complaint with the CFPB.",Closed with explanation
1356286,2023-05-01,Incasso,Call from XXXX asking for address to serve papers. Told me she hired by XXXX and XXXX At XXXX number is listed as unknown. Threatening court action if I do n't pay. Wo n't tell me anything about what this is about. I no what bills I have I am not behind. Stop threatening me.,Closed
1572073,2023-09-21,Incasso,"Allied Interstate LLC calls me approximately XXXX times a day. These calls begin before XXXX XXXX. They also continue to call me at work, even after they have been told by my employer that this is not allowed. Sometimes they call me every XXXX minutes all day long. 

They have been notified that they are not allowed to call me with this frequency. They continue to do so. 

When I asked them for an address so that I may file a complaint against them, they would not give it to me.",Closed with non-monetary relief
1875478,2024-04-12,Incasso,"XXXX has referred me to collections for an amount that has been paid since XXXX 2015. This has been the second time it has happen. the first time I contacted XXXX management, they took care of the problem by adding a credit. Now the fee is showing up again as a debit and they stated that it was because XXXX has extracted the money. I then contacted XXXX and they have no record of this ...",Closed with explanation
1579455,2023-09-24,Incasso,"I have been in communication with midland, asking them to send me full verification, validation and accuracy on an item originally owned by XXXX, and now XXXX XXXX. As of yet they have not sent us anything, not even a letter from XXXX XXXX or XXXX, basically authorizing Midland to contact and attempt to collect on this item. This is important that we receive because we have documentation stateing that this item has been "" PAID IN FULL '' with a {$0.00} balance since 2013. 

Please help me i am XXXX Years old and i am constantly being called and solicited to buy things by phone or by mail, and or to pay things from people i have never heard of. 

I am sending documentation stateing that XXXX XXXX shows a zero balance and "" ACCOUNT PAID IN FULL '' I have reached out to XXXX XXXX for help but they have not responded. 

I feel coerced and under durress from this company and need your assistance.",Closed with explanation
1379112,2023-05-16,Incasso,"My wife had insurance with XXXX XXXX and she let it lapsed due to the expense of this insurance. My name was on the policy due to she had to list everyone in the residence that had a drivers license and drive. I sent a validation letter to Credit Collection services to verify this debt. On XXXX/XXXX/2015 I received the attached note, stating they had spoken with the creditor and they said it was my account. As you can see by the attached file this is not a violation but the refusal to send documentation verifying this debt. The Actual policy was created and was my wife policy.",Closed with explanation
1324816,2023-04-10,Incasso,Peaks private student loan quit contacting me for a year after bankruptcy now every 3 months I receive an email stating that I owe them money. I have pulled my credit report and it does say discharged due to chapter XXXX bankruptcy. I have advised them of the bankruptcy my attorney information and the will still not quit contacting me,Closed with explanation
1706908,2023-12-16,Incasso,Attempted to collect wrong amount. I never had the services for the above said amount {$340.00} from XXXX and it is misleading me by having in collection folder makes uncomfortable. Please help me Because of this my credit score has been drastically gone down. Please help me asap.,Closed with explanation
1346637,2023-04-24,Incasso,"I have received, and responded to, calls from this company, verified that I am not the person who they are attempting to reach, yet they continue to call me at my place of employment demanding that I verify my identity to "" ensure I 'm the person '' they are trying to reach. The person calling leaves the name XXXX and phone number XXXX XXXX XXXX XXXX.",Closed with explanation
2026256,2024-07-22,Incasso,The Credit Repair agency owner called my previous device in which I no longer have and has been given to a family member because I could not afford and left a voicemail calling me a coward for no paying what I owed even though I was told the money could be refunded for satisfaction guarantee and also stated account specific sensitive information in the voicemail. Also threatened to report to all XXXX credit agencies and hire an attorney to garnish my wages. Then he began to question my position in my company stating he does not know what kind of company I can be the head of because I am a coward and had funds reversed from their company. They have not sent me myself any communications through email which they have as well as anything to notify me of the fact I can not reverse the satisfaction guarantee funds.,Closed with explanation
1745949,2024-01-16,Incasso,"My students loans went into GC services as they defaulted while I made to little money to pay them and the private bank ones and my cost of living. I have changed my profession and working 7 days a week and for a year now been having it with GC Services. They wanted a payment plan I am paying them to the US National Payment Center for Dept of Educaiton. I never get a receipt, or any communications of any kind. I had to send in over a dozen email and letters to ask for Rehabilitation Processing and payment plan was set at {$170.00} a month based on my income reported and documented. 

I have been paying it always on time, even ahead and over the amount working lots of over time to make all due effect on this. I have NO communication of any kind. I get a letter from the US Dept of Education that they are charging a XXXX % commission on payments. So between their commission and then the interest on the amount now raised $ XXXX to $ XXXX on a $ XXXX original loan balance I am looking at not a cent is going to principle. 

I am trying to get out of default. I am asking both GC Services in emails, written letters in the mail and the US DOE the same and calls and told GC has all the cards here. Well in less then 90 days I am the 9 months of paying per the Rehabilation process. I have NO information of what are my duties, needs to do here, options, rights? Reciepts, what are my tax deduction for filing in 2015 on this in the XXXX digits. No idea if I am getting my tax refund this year or is GC going to seize that before Rehabiliation 9 months ends. 

What do I owe once that process is out of default? 
What do I need to do when to get out of default with less then 90 days left till kept payemnts to the agreement and then some? 
Who then owns my payment and the regulations? 
Do I still owe XXXX % commissions to GC then or are these dropped? 

I want to know where I stand on my 2015 tax return. 
Want to know what forms I need to file my taxes with the interest deductions they are I am assuming required to provide and when by? 

Having some written information from GC Services on these matters would help me understand my rights, process and how to end being in default when I have meet the agreement. 

Do I have fees after I am out of default or just the interest as the original loans were taken out as the additional to the principle?",Closed with explanation
1433357,2023-06-23,Incasso,"XXXX certified letters within a XXXX day period to Amsher Collection Services XXXX Inc. has failed to provide the following requested information to validate alleged debts:XXXX Signed credit applications between myself and the original creditorXXXX. Copies of all signed vouchers from the date accounts opened until defaultXXXX. Copies of all statements from the date accounts opened until defaultXXXX. Proof of the statue of limitationsXXXX. Proof of agreements that they were hired by the original creditor ( creditor as defined by the FDCPA ) orXXXX. A copy of the contracts Amsher Collection Services XXXX Inc. purchased the alleged debtsXXXX. If the alleged debts were purchased, provide a copy of agreements between Amsher Collection Services XXXX Inc. and myself, signed by me, stating that I have a contractual responsibility to Amsher Collection Services XXXX Inc. for the alleged debtsXXXX.Provide proof that Amsher Collection Services XXXX Inc. is bonded/Licensed for debt collecting in the state of AlabamaBy failing to provided all of the information that was requested on my behalf, the disputed claims are now considered invalid and all collection efforts must be stopped and the accounts must be deleted from Amsher Collection Services XXXX Inc. Amsher Collection Services XXXX Inc. can not validate their claims, therefore they can not, by law, collect on it, or sell it to another collection agency. Also, reporting debts to the credit reporting agencies that can not be validated is a violation of the FCRA XXXX Fair Credit Reporting Act XXXX, and carries a {$2500.00} fine. Please advise Amsher Collection Services XXXX Inc. of their infractions and that the alleged debts must be removed from their account immediately, and they also must be removed from all credit reporting agencies.Thank you.",Closed with explanation
1722282,2023-12-30,Incasso,"On XXXX/XXXX/XXXX, I received a robocall message on my cell phone that did not give company name or identify the person speaking threatening that legal action was pending on an urgent matter. Failure to reply would result in a judgement. 

When I called back, I received no disclosure regarding privacy or debt collection. I spoke with XXXX XXXX XXXX who informed me I owed a debt that needed to be paid within the next 2 days or a suit would be filed. I told him I believed the debt in question was paid to another collector in XXXX. I also informed XXXX XXXX that I was laid off in XXXX XXXX and the only income I have currently is from unemployment insurance. 

He said that his company ( Integrated Recovery Services ) did n't own the debt but worked for another broker that actually owns the debt and that the debt was still owed. 

I sent a letter of dispute on XXXX/XXXX/XXXX by fax and certified letter requesting debt validation by XXXX Mail. The certified letter was returned as undeliverable. 

XXXX XXXX XXXX called me 3 times after the XXXX leaving messages and continuing his pursuit of the unvalidated debt. On XXXX/XXXX/XXXX sent me a letter from a generic email address XXXX restating the settlement offer but ignoring my request to validate the debt. Further, I have requested license information to confirm Integrated Recovery Services and/or XXXX XXXX XXXX is licensed as a debt collector in XXXX where the company is located. XXXX XXXX XXXX has refused to provide any communication via XXXX Mail service leading me to believe this is a scam.",Closed with explanation
1470103,2023-07-15,Incasso,Calling family members threatening legal action and showing up at my house,Closed with explanation
2182279,2024-10-27,Incasso,"FAILED TO VALIDATE DEBT, CALLED FAMILY MEMBER AFTER CEASE AND DESIST, XXXX ONCE AGAIN VIOLATED DODD-FRANK ACT OF 2009.",Closed with explanation
2389134,2025-03-15,Incasso,"I have been contacted incessantly and at all hours by various representatives of Alltran Financial LP. They state I "" owe '' {$2200.00} for a "" judgement '' to XXXX on behalf of XXXX dating back to XX/XX/2011 but offer to "" settle '' it for {$1600.00}. I do NOT owe Alltran Financial LP, XXXX, XXXX nor anyone else they claim to represent ANY balance! I have asked repeatedly for written proof of a valid debt and have yet to receive it. In addition, my numerous requests that they CEASE & DESIST from contacting me other than in writing have been ignored.",Closed with non-monetary relief
2217354,2024-11-21,Incasso,I have contacted BOTH companies numerous times. Conns sent me a letter stating this is sold to XXXX. XXXX sent me a letter stating they have contacted the ORIGINAL creditor numerous times with no response. I have since mailed/emailed XXXX as well as Conns to remove this # XXXX it 's not mine # XXXX they can not /have notverify this account no response since XXXX 2016,Closed with explanation
1788036,2024-02-16,Incasso,Received call from Asset Recovery Associates XXXX XXXX stating that I owed a debt and legal action will be taken if I do not pay over {$1000.00} by the end of the day. When requested written proof of debt collector XXXX XXXX asked for mailing address which was given. Called back XXXX/XXXX/16 to let know that written letter was not received. Collector XXXX XXXX stated that letter would not continue to be sent. When asked when letter was mailed and if it was certified collector stated that would put down that I was refusing to pay and legal action would be taken. When asked if a certified letter would be sent agent hung up the phone on me.,Closed with explanation
2359712,2025-02-24,Incasso,"FOCUS FIN ACCOUNT NUMBERs : XXXX XX/XX/XXXX ADDRESS : XXXX, XXXX, FL XXXX PHONE : XXXX FAX : XXXX Dear Sir or Madam : I am a victim of identity theft. I am demanding that you reinvestigate my credit file under the Fair Credit Reporting Act Section 611 [ 15 USC 1681I ]. You have no way to ascertain the legitimacy of my action without investigating the items in question. An identity thief used my personal information without my permission to open an account several account in my name this debt is not mine. I have enclosed proof of my identity and a copy of my Identity Theft Report. In accordance with the Fair Debt Collection Practices Act, I am asking you to stop collection proceedings against me and stop communicating with me about this debt, except as the Fair Credit Reporting Act allows. I also ask that you notify FOCUS FIN or any company associate with this account # XXXX and tell them the debt is the result of identity theft. I have enclosed a copy of the Federal Trade Commission 's police report Notice to Furnishers of Information. It explains your responsibilities under the Fair Credit Reporting Act ( FCRA ). The FCRA requires that debt collectors give an identity theft victim documents related to an account if the victim asks. Please send me copies of all records relating to the account, including : date account open all sign original contract Account applications made on paper, online, or by telephone Account statements or invoices Records of payment or charge slips Delivery addresses associated with the account Records of phone numbers used to activate or access the account Signatures on applications and accounts Investigators report Please send me a letter explaining what you have done to : Additional stall tactics on the part of your organization will be reported to the Federal Trade Commission FOCUS FIN acc # XXXX or any company associate with this account that the debt is the result of identity theft Stop collection proceedings against me Stop reporting information about the debt to credit reporting companies Provide me with the records I request Thank you for your cooperation. 
Sincerely, XXXX SOC SEC # XXXX DOB XX/XX/XXXX ADDRESS XXXX, XXXX, FL XXXX",Closed with explanation
2417225,2025-04-03,Incasso,The name of the original creditor : XXXX at XXXX and he told me that the XXXX had the collections and that if I did n't begin to pay on it I would have all bank accounts cleaned instead my wage was being garnishI the original creditor was XXXX its been since 2003 when I was served at my place of employment until now. I was not aware of a cell phone that is XXXX for a month or so service. XXXX served me with a wage garnishment and still too today my check is being garnished for something I believe in my heart is not accurate. I was young at the time and pay no attention of not showing up in court to have a Judge listen to the case. I am older I want to fight what is right and I need to hear it from someone who has the knowledge.,Closed with explanation
1753893,2024-01-22,Incasso,My debt was paid by XXXX banks/XXXX and XXXX. PayPal continues to lock my account and it is restricted in order to collect this debt again. I was told by XXXX bank that they communicated with PayPal regarding this transaction. PayPal refuses to acknowledge any payments or communication from XXXX bank. Now both are refusing to give me any paper work to backup their accusations. I have disputed information from PayPal that is incorrect into records. PayPal refuses to correct anything other than change my old phone to my new number. This item was paid to PayPal twice.,Closed with explanation
